0	1.0899
1	0.960871
2	1.07036
3	0.997295
4	1.07418
5	0.994895
6	0.918921
7	0.993277
8	1.00071
9	0.963031
10	1.12521
11	0.911344
12	0.995595
13	0.870099
14	0.90454
15	0.875053
16	1.06907
17	0.933757
18	1.05217
19	0.965608
20	1.18548
21	0.888866
22	1.10488
23	0.959122
24	0.987871
25	0.955032
26	0.983581
27	1.16599
28	0.978144
29	1.17972
30	1.00043
31	0.962004
32	1.13865
33	1.00853
34	1.13722
35	1.10951
36	0.987732
37	0.982071
38	0.973561
39	0.989348
40	0.895574
41	1.00111
42	1.00199
43	0.993587
44	0.881054
45	1.15699
46	0.970086
47	0.977745
48	0.89378
49	0.892861
50	0.819122
51	1.12045
52	1.04394
53	1.02667
54	1.02195
55	0.901689
56	0.946082
57	0.929087
58	0.767787
59	0.890517
60	0.888105
61	0.978591
62	1.16204
63	0.957801
64	0.798708
65	0.973126
66	1.16029
67	0.92026
68	1.02308
69	0.966834
70	0.935601
71	0.965186
72	0.972907
73	0.988542
74	1.07678
75	1.04096
76	0.9972
77	1.10791
78	1.03233
79	0.94973
80	1.08392
81	1.12515
82	1.08808
83	0.919482
84	1.02501
85	0.932262
86	0.944487
87	0.883132
88	1.08878
89	1.02728
90	0.866333
91	1.12098
92	1.01984
93	0.983948
94	0.970127
95	1.03314
96	0.959542
97	1.13566
98	0.996256
99	1.00738
100	1.1002
101	1.08286
102	0.873519
103	1.02764
104	0.972003
105	0.944917
106	1.16657
107	1.00306
108	0.991651
109	0.957372
110	1.07545
111	0.849509
112	0.820416
113	1.04122
114	0.826256
115	0.907872
116	0.943623
117	0.989564
118	0.946364
119	1.07727
120	0.800694
121	0.983264
122	0.933768
123	0.97202
124	1.07286
125	0.859432
126	1.11349
127	0.96752
128	1.1006
129	1.03351
130	0.998258
131	0.918252
132	0.871773
133	1.12692
134	0.90644
135	0.979231
136	0.842683
137	0.888779
138	1.01763
139	0.960855
140	1.10155
141	0.971332
142	0.955857
143	0.77551
144	0.976024
145	1.20154
146	0.971516
147	0.986103
148	1.08243
149	0.977218
150	0.925306
151	0.971283
152	1.07339
153	0.940556
154	1.00462
155	1.05786
156	0.963151
157	0.96762
158	0.933108
159	1.07253
160	0.97031
161	1.07208
162	1.02147
163	1.07394
